page	event	quadrant	sample_name	position	oscillating_cn_2&3_states	cn_segments	image_path	Chr	Start	End	source	composite_key
50	3	Lower_Left	ITNET-0993	2:8748091−160901518	3, 5	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_50_part_3.png	2	8748091	160901518	D4	ITNET-0993_2_8748091_160901518
164	4	Lower_Right	ITNET-1047	11:48710192−61425002	6, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_164_part_4.png	11	48710192	61425002	LC	ITNET-1047_11_48710192_61425002
164	3	Lower_Left	ITNET-1047	9:29933578−36500038	4, 7	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_164_part_3.png	9	29933578	36500038	LC	ITNET-1047_9_29933578_36500038
184	4	Lower_Right	ITNET-1266	11:67900950−116481177	17, 17	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_184_part_4.png	11	67900950	116481177	HC	ITNET-1266_11_67900950_116481177
228	3	Lower_Left	MELA-0001	11:57335469−97526275	7, 9	95.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_228_part_3.png	11	57335469	97526275	HC	MELA-0001_11_57335469_97526275
52	4	Lower_Right	MELA-0001	17:34979941−39797502	3, 6	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_52_part_4.png	17	34979941	39797502	D4	MELA-0001_17_34979941_39797502
228	2	Upper_Right	MELA-0001	4:18741843−110768809	7, 13	68.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_228_part_2.png	4	18741843	110768809	HC	MELA-0001_4_18741843_110768809
174	4	Lower_Right	MELA-0001	8:54422125−99862970	4, 7	57.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_174_part_4.png	8	54422125	99862970	LC	MELA-0001_8_54422125_99862970
229	2	Upper_Right	MELA-0002	11:48612434−104669302	7, 10	113.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_229_part_2.png	11	48612434	104669302	HC	MELA-0002_11_48612434_104669302
126	1	Upper_Left	MELA-0002	17:63710548−71955453	4, 7	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_126_part_1.png	17	63710548	71955453	D3	MELA-0002_17_63710548_71955453
229	3	Lower_Left	MELA-0002	18:19034698−74083616	7, 10	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_229_part_3.png	18	19034698	74083616	HC	MELA-0002_18_19034698_74083616
175	1	Upper_Left	MELA-0002	22:17741148−36618400	6, 8	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_175_part_1.png	22	17741148	36618400	LC	MELA-0002_22_17741148_36618400
125	4	Lower_Right	MELA-0002	3:69823911−79435315	8, 11	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_125_part_4.png	3	69823911	79435315	D3	MELA-0002_3_69823911_79435315
228	4	Lower_Right	MELA-0002	5:759044−45795365	10, 12	122.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_228_part_4.png	5	759044	45795365	HC	MELA-0002_5_759044_45795365
229	1	Upper_Left	MELA-0002	7:1508469−101805272	10, 14	137.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_229_part_1.png	7	1508469	101805272	HC	MELA-0002_7_1508469_101805272
230	2	Upper_Right	MELA-0003	12:43076099−128657837	11, 24	377.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_230_part_2.png	12	43076099	128657837	HC	MELA-0003_12_43076099_128657837
175	2	Upper_Right	MELA-0003	1:15885881−58152236	6, 6	160.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_175_part_2.png	1	15885881	58152236	LC	MELA-0003_1_15885881_58152236
229	4	Lower_Right	MELA-0003	5:1296136−45874996	11, 27	52.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_229_part_4.png	5	1296136	45874996	HC	MELA-0003_5_1296136_45874996
230	1	Upper_Left	MELA-0003	9:24544471−36364603	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_230_part_1.png	9	24544471	36364603	HC	MELA-0003_9_24544471_36364603
175	4	Lower_Right	MELA-0005	11:78619623−104782805	4, 5	60.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_175_part_4.png	11	78619623	104782805	LC	MELA-0005_11_78619623_104782805
126	2	Upper_Right	MELA-0005	5:1027171−19705107	5, 6	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_126_part_2.png	5	1027171	19705107	D3	MELA-0005_5_1027171_19705107
175	3	Lower_Left	MELA-0005	6:8393693−111434013	6, 7	53.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_175_part_3.png	6	8393693	111434013	LC	MELA-0005_6_8393693_111434013
231	1	Upper_Left	MELA-0007	12:20581752−32372625	11, 21	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_231_part_1.png	12	20581752	32372625	HC	MELA-0007_12_20581752_32372625
176	1	Upper_Left	MELA-0007	22:24125398−51210651	6, 9	150.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_176_part_1.png	22	24125398	51210651	LC	MELA-0007_22_24125398_51210651
230	3	Lower_Left	MELA-0007	8:3242350−72370952	8, 19	59.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_230_part_3.png	8	3242350	72370952	HC	MELA-0007_8_3242350_72370952
230	4	Lower_Right	MELA-0007	9:9654286−66858139	7, 10	156.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_230_part_4.png	9	9654286	66858139	HC	MELA-0007_9_9654286_66858139
176	2	Upper_Right	MELA-0008	11:77104049−134650672	5, 10	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_176_part_2.png	11	77104049	134650672	LC	MELA-0008_11_77104049_134650672
126	4	Lower_Right	MELA-0008	16:86186241−90105121	4, 6	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_126_part_4.png	16	86186241	90105121	D3	MELA-0008_16_86186241_90105121
126	3	Lower_Left	MELA-0008	9:21711690−22977175	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_126_part_3.png	9	21711690	22977175	D3	MELA-0008_9_21711690_22977175
176	4	Lower_Right	MELA-0009	11:41485920−112489309	5, 8	69.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_176_part_4.png	11	41485920	112489309	LC	MELA-0009_11_41485920_112489309
231	2	Upper_Right	MELA-0009	20:50318897−61655152	9, 14	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_231_part_2.png	20	50318897	61655152	HC	MELA-0009_20_50318897_61655152
231	3	Lower_Left	MELA-0009	22:31415162−49131333	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_231_part_3.png	22	31415162	49131333	HC	MELA-0009_22_31415162_49131333
176	3	Lower_Left	MELA-0009	3:19250926−195326589	5, 12	53.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_176_part_3.png	3	19250926	195326589	LC	MELA-0009_3_19250926_195326589
53	1	Upper_Left	MELA-0009	6:31870943−69509422	3, 5	47.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_53_part_1.png	6	31870943	69509422	D4	MELA-0009_6_31870943_69509422
177	2	Upper_Right	MELA-0012	10:34937946−111551297	5, 11	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_177_part_2.png	10	34937946	111551297	LC	MELA-0012_10_34937946_111551297
177	3	Lower_Left	MELA-0012	11:60665556−76908360	5, 9	96.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_177_part_3.png	11	60665556	76908360	LC	MELA-0012_11_60665556_76908360
232	1	Upper_Left	MELA-0012	12:62098962−89622897	13, 18	28.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_232_part_1.png	12	62098962	89622897	HC	MELA-0012_12_62098962_89622897
232	2	Upper_Right	MELA-0012	13:22438944−77491950	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_232_part_2.png	13	22438944	77491950	HC	MELA-0012_13_22438944_77491950
127	1	Upper_Left	MELA-0012	3:131435629−180741702	5, 15	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_127_part_1.png	3	131435629	180741702	D3	MELA-0012_3_131435629_180741702
231	4	Lower_Right	MELA-0012	7:32236661−117391259	7, 15	97.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_231_part_4.png	7	32236661	117391259	HC	MELA-0012_7_32236661_117391259
177	1	Upper_Left	MELA-0012	9:4860008−31734961	6, 21	34.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_177_part_1.png	9	4860008	31734961	LC	MELA-0012_9_4860008_31734961
232	3	Lower_Left	MELA-0012	X:22327741−154060135	11, 34	34.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_232_part_3.png	X	22327741	154060135	HC	MELA-0012_X_22327741_154060135
127	3	Lower_Left	MELA-0015	16:57509089−84708915	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_127_part_3.png	16	57509089	84708915	D3	MELA-0015_16_57509089_84708915
177	4	Lower_Right	MELA-0015	19:29765034−58719123	4, 5	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_177_part_4.png	19	29765034	58719123	LC	MELA-0015_19_29765034_58719123
127	2	Upper_Right	MELA-0015	2:12998893−180541994	11, 16	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_127_part_2.png	2	12998893	180541994	D3	MELA-0015_2_12998893_180541994
178	1	Upper_Left	MELA-0043	20:924675−9380462	4, 7	22.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_178_part_1.png	20	924675	9380462	LC	MELA-0043_20_924675_9380462
232	4	Lower_Right	MELA-0043	6:146452116−170788391	14, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_232_part_4.png	6	146452116	170788391	HC	MELA-0043_6_146452116_170788391
233	1	Upper_Left	MELA-0043	7:5229877−53502420	7, 10	16.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_233_part_1.png	7	5229877	53502420	HC	MELA-0043_7_5229877_53502420
127	4	Lower_Right	MELA-0048	4:6102625−46953792	4, 5	63.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_127_part_4.png	4	6102625	46953792	D3	MELA-0048_4_6102625_46953792
178	2	Upper_Right	MELA-0048	5:1054293−127185143	6, 7	161.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_178_part_2.png	5	1054293	127185143	LC	MELA-0048_5_1054293_127185143
233	2	Upper_Right	MELA-0048	7:858862−151538983	8, 8	316.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_233_part_2.png	7	858862	151538983	HC	MELA-0048_7_858862_151538983
178	3	Lower_Left	MELA-0050	11:51487991−83958719	6, 6	52.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_178_part_3.png	11	51487991	83958719	LC	MELA-0050_11_51487991_83958719
233	3	Lower_Left	MELA-0052	11:59180890−101076970	7, 9	29.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_233_part_3.png	11	59180890	101076970	HC	MELA-0052_11_59180890_101076970
233	4	Lower_Right	MELA-0055	1:9644166−63480813	9, 9	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_233_part_4.png	1	9644166	63480813	HC	MELA-0055_1_9644166_63480813
234	2	Upper_Right	MELA-0056	11:61794852−122148653	11, 16	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_234_part_2.png	11	61794852	122148653	HC	MELA-0056_11_61794852_122148653
234	1	Upper_Left	MELA-0056	2:134717568−156505138	12, 13	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_234_part_1.png	2	134717568	156505138	HC	MELA-0056_2_134717568_156505138
178	4	Lower_Right	MELA-0060	11:2569509−63788627	5, 11	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_178_part_4.png	11	2569509	63788627	LC	MELA-0060_11_2569509_63788627
234	3	Lower_Left	MELA-0060	14:21034990−55876063	10, 10	39.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_234_part_3.png	14	21034990	55876063	HC	MELA-0060_14_21034990_55876063
128	1	Upper_Left	MELA-0061	2:96865382−106123131	4, 8	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_128_part_1.png	2	96865382	106123131	D3	MELA-0061_2_96865382_106123131
128	2	Upper_Right	MELA-0061	4:168818150−175974913	5, 6	6.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_128_part_2.png	4	168818150	175974913	D3	MELA-0061_4_168818150_175974913
179	3	Lower_Left	MELA-0064	11:51188282−94965346	4, 7	94.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_179_part_3.png	11	51188282	94965346	LC	MELA-0064_11_51188282_94965346
179	1	Upper_Left	MELA-0064	5:75710−38913517	5, 8	105.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_179_part_1.png	5	75710	38913517	LC	MELA-0064_5_75710_38913517
53	2	Upper_Right	MELA-0064	6:62737071−96700812	3, 5	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_53_part_2.png	6	62737071	96700812	D4	MELA-0064_6_62737071_96700812
179	2	Upper_Right	MELA-0064	7:67546621−151505707	4, 7	29.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_179_part_2.png	7	67546621	151505707	LC	MELA-0064_7_67546621_151505707
128	4	Lower_Right	MELA-0066	14:71471614−102112284	4, 6	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_128_part_4.png	14	71471614	102112284	D3	MELA-0066_14_71471614_102112284
234	4	Lower_Right	MELA-0066	17:6966673−74491773	7, 21	160.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_234_part_4.png	17	6966673	74491773	HC	MELA-0066_17_6966673_74491773
179	4	Lower_Right	MELA-0066	1:160797429−216909159	5, 11	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_179_part_4.png	1	160797429	216909159	LC	MELA-0066_1_160797429_216909159
128	3	Lower_Left	MELA-0066	3:77541575−89022426	4, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_128_part_3.png	3	77541575	89022426	D3	MELA-0066_3_77541575_89022426
235	3	Lower_Left	MELA-0067	11:58806330−124114052	11, 11	344.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_235_part_3.png	11	58806330	124114052	HC	MELA-0067_11_58806330_124114052
235	4	Lower_Right	MELA-0067	20:18728454−50145269	7, 15	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_235_part_4.png	20	18728454	50145269	HC	MELA-0067_20_18728454_50145269
235	1	Upper_Left	MELA-0067	6:26830084−55474034	8, 11	22.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_235_part_1.png	6	26830084	55474034	HC	MELA-0067_6_26830084_55474034
235	2	Upper_Right	MELA-0067	7:129744428−147453672	8, 10	64.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_235_part_2.png	7	129744428	147453672	HC	MELA-0067_7_129744428_147453672
180	3	Lower_Left	MELA-0069	11:66817953−80753867	4, 7	122.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_180_part_3.png	11	66817953	80753867	LC	MELA-0069_11_66817953_80753867
180	1	Upper_Left	MELA-0069	2:13198317−216809264	5, 8	51.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_180_part_1.png	2	13198317	216809264	LC	MELA-0069_2_13198317_216809264
180	2	Upper_Right	MELA-0069	6:3865883−64390630	6, 7	106.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_180_part_2.png	6	3865883	64390630	LC	MELA-0069_6_3865883_64390630
181	1	Upper_Left	MELA-0070	11:69251922−83096232	4, 7	92.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_181_part_1.png	11	69251922	83096232	LC	MELA-0070_11_69251922_83096232
236	2	Upper_Right	MELA-0070	16:69653875−83050346	9, 10	34.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_236_part_2.png	16	69653875	83050346	HC	MELA-0070_16_69653875_83050346
236	3	Lower_Left	MELA-0070	17:38259169−65526580	9, 13	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_236_part_3.png	17	38259169	65526580	HC	MELA-0070_17_38259169_65526580
236	4	Lower_Right	MELA-0070	20:37323724−59336022	10, 11	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_236_part_4.png	20	37323724	59336022	HC	MELA-0070_20_37323724_59336022
53	3	Lower_Left	MELA-0070	2:28606019−96476448	4, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_53_part_3.png	2	28606019	96476448	D4	MELA-0070_2_28606019_96476448
180	4	Lower_Right	MELA-0070	3:107828103−110133076	5, 7	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_180_part_4.png	3	107828103	110133076	LC	MELA-0070_3_107828103_110133076
236	1	Upper_Left	MELA-0070	5:703450−42018198	15, 15	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_236_part_1.png	5	703450	42018198	HC	MELA-0070_5_703450_42018198
237	1	Upper_Left	MELA-0075	10:72902980−90393121	14, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_237_part_1.png	10	72902980	90393121	HC	MELA-0075_10_72902980_90393121
237	2	Upper_Right	MELA-0076	14:24748061−58748685	10, 24	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_237_part_2.png	14	24748061	58748685	HC	MELA-0076_14_24748061_58748685
181	2	Upper_Right	MELA-0160	5:376141−17139643	5, 10	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_181_part_2.png	5	376141	17139643	LC	MELA-0160_5_376141_17139643
237	3	Lower_Left	MELA-0160	9:80306032−139519485	13, 15	43.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_237_part_3.png	9	80306032	139519485	HC	MELA-0160_9_80306032_139519485
238	1	Upper_Left	MELA-0167	11:14788852−130055978	7, 12	188.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_238_part_1.png	11	14788852	130055978	HC	MELA-0167_11_14788852_130055978
237	4	Lower_Right	MELA-0167	5:1403933−109603948	7, 10	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_237_part_4.png	5	1403933	109603948	HC	MELA-0167_5_1403933_109603948
181	3	Lower_Left	MELA-0167	7:29323351−150218313	6, 10	47.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_181_part_3.png	7	29323351	150218313	LC	MELA-0167_7_29323351_150218313
181	4	Lower_Right	MELA-0167	9:18954759−39157408	4, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_181_part_4.png	9	18954759	39157408	LC	MELA-0167_9_18954759_39157408
182	2	Upper_Right	MELA-0168	22:17962914−29759005	6, 11	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_182_part_2.png	22	17962914	29759005	LC	MELA-0168_22_17962914_29759005
182	1	Upper_Left	MELA-0168	6:67475142−169821533	6, 6	6.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_182_part_1.png	6	67475142	169821533	LC	MELA-0168_6_67475142_169821533
238	2	Upper_Right	MELA-0169	6:70072538−100661050	10, 20	20.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_238_part_2.png	6	70072538	100661050	HC	MELA-0169_6_70072538_100661050
238	3	Lower_Left	MELA-0170	4:5123431−49258772	7, 8	19.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_238_part_3.png	4	5123431	49258772	HC	MELA-0170_4_5123431_49258772
53	4	Lower_Right	MELA-0170	6:70967028−92341760	4, 5	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_53_part_4.png	6	70967028	92341760	D4	MELA-0170_6_70967028_92341760
182	3	Lower_Left	MELA-0173	15:49713725−96355825	6, 8	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_182_part_3.png	15	49713725	96355825	LC	MELA-0173_15_49713725_96355825
129	1	Upper_Left	MELA-0174	2:36739938−238611839	6, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_129_part_1.png	2	36739938	238611839	D3	MELA-0174_2_36739938_238611839
238	4	Lower_Right	MELA-0174	3:8169851−171292232	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_238_part_4.png	3	8169851	171292232	HC	MELA-0174_3_8169851_171292232
239	1	Upper_Left	MELA-0174	9:2192834−27453601	14, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_239_part_1.png	9	2192834	27453601	HC	MELA-0174_9_2192834_27453601
239	2	Upper_Right	MELA-0180	11:67275408−80004995	7, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_239_part_2.png	11	67275408	80004995	HC	MELA-0180_11_67275408_80004995
